Item_name,Item_code,Outlet,Outlet_place,Outlet_type,Month,Year,Units,Katalog
Artikl_SM 225G,6207691,PLODINE DD,PLODINE OTOÈAC,Mali supermarket,9,2018,11465,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE OTOÈAC,Mali supermarket,10,2017,17197,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE OTOÈAC,Mali supermarket,10,2018,11465,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE OTOÈAC,Mali supermarket,11,2017,11465,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE OTOÈAC,Mali supermarket,11,2018,28662,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE OTOÈAC,Mali supermarket,12,2017,14331,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE OTOÈAC,Mali supermarket,12,2018,8599,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,1,2017,20064,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,1,2018,17197,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,1,2019,14331,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,2,2017,17197,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,2,2018,14331,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,2,2019,14331,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,3,2017,5732,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,3,2018,14331,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,3,2019,14331,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,4,2017,2293,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,4,2018,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,5,2017,25796,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,5,2018,37261,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,6,2017,34395,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,6,2018,31529,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,7,2017,2293,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,7,2018,54459,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,8,2017,5732,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,8,2018,31529,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,9,2017,11465,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,9,2018,20064,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,10,2017,20064,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,10,2018,20064,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,11,2017,14331,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,11,2018,20064,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,12,2017,8599,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE BIOGRAD NA MORU,Mali supermarket,12,2018,5732,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,1,2017,40127,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,1,2018,48726,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,1,2019,51592,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,2,2017,48726,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,2,2018,37261,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,2,2019,28662,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,3,2017,51592,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,3,2018,34395,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,3,2019,25796,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,4,2017,57325,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,4,2018,8599,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,5,2017,17197,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,5,2018,63057,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,6,2017,28662,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,6,2018,63057,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,7,2017,2293,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,7,2018,77389,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,8,2017,28662,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,8,2018,14331,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,9,2017,2293,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,9,2018,17197,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,10,2017,42994,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,10,2018,6879,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,11,2017,37261,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,11,2018,17197,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,12,2017,28662,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE MATULJI,Mali supermarket,12,2018,14331,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,1,2017,14331,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,1,2018,2293,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,1,2019,14331,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,2,2017,8599,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,2,2018,5732,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,2,2019,11465,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,3,2017,5732,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,3,2018,5732,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,3,2019,11465,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,4,2017,2293,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,4,2018,2866,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,5,2017,11465,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,5,2018,20064,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,6,2017,20064,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,6,2018,25796,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,7,2017,2293,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,7,2018,31529,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,8,2017,17197,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,8,2018,51592,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,9,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,9,2018,5732,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,10,2017,25796,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,10,2018,5732,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,11,2017,8599,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,11,2018,2293,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,12,2017,14331,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SENJ,Mali supermarket,12,2018,25796,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,1,2017,31529,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,1,2018,31529,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,1,2019,63057,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,2,2017,25796,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,2,2018,2293,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,2,2019,2866,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,3,2017,17197,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,3,2018,37261,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,3,2019,14331,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,4,2017,40127,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,4,2018,11465,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,5,2017,28662,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,5,2018,34395,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,6,2017,2866,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,6,2018,37261,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,7,2017,5732,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,7,2018,11465,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,8,2017,11465,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,8,2018,8599,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,9,2017,5732,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,9,2018,11465,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,10,2017,48726,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,10,2018,5732,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,11,2017,25796,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,11,2018,20064,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,12,2017,42994,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE SUPER OSJEÈKA,Mali supermarket,12,2018,2293,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,1,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,1,2018,11465,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,1,2019,17197,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,2,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,2,2018,5732,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,2,2019,8599,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,3,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,3,2018,14331,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,3,2019,17197,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,4,2017,14331,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,4,2018,2866,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,5,2017,20064,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,5,2018,2293,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,6,2017,14331,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,6,2018,25796,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,7,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,7,2018,4586,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,8,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,8,2018,83121,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,9,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,9,2018,28662,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,10,2017,2293,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,10,2018,2866,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,11,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,11,2018,2293,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,12,2017,2866,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE CRES,Mali supermarket,12,2018,0,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,1,2017,20064,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,1,2018,8599,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,1,2019,8599,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,2,2017,5732,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,2,2018,17197,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,2,2019,14331,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,3,2017,11465,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,3,2018,17197,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,3,2019,20064,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,4,2017,4586,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,4,2018,11465,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,5,2017,5732,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,5,2018,34395,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,6,2017,31529,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,6,2018,48726,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,7,2017,11465,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,7,2018,37261,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,8,2017,2293,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,8,2018,54459,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,9,2017,5732,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,9,2018,34395,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,10,2017,20064,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,10,2018,11465,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,11,2017,8599,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,11,2018,17197,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,12,2017,17197,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE  NOVIGRAD,Mali supermarket,12,2018,11465,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,1,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,1,2018,8599,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,1,2019,2293,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,2,2017,20064,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,2,2018,31529,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,2,2019,20064,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,3,2017,60191,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,3,2018,57325,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,3,2019,31529,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,4,2017,2293,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,4,2018,14331,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,5,2017,57325,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,5,2018,6879,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,6,2017,2866,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,6,2018,4586,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,7,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,7,2018,103185,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,8,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,8,2018,131847,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,9,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,9,2018,34395,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,10,2017,28662,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,10,2018,11465,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,11,2017,20064,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,11,2018,8599,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,12,2017,28662,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FAŽANA,Mali supermarket,12,2018,5732,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,1,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,1,2018,0,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,1,2019,5732,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,2,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,2,2018,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,2,2019,8599,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,3,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,3,2018,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,3,2019,8599,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,4,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,4,2018,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,5,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,5,2018,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,6,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,6,2018,34395,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,7,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,7,2018,51592,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,8,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,8,2018,80255,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,9,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,9,2018,5732,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,10,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,10,2018,5732,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,11,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,11,2018,11465,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,12,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE FUNTANA,Mali supermarket,12,2018,0,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,1,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,1,2018,17197,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,1,2019,17197,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,2,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,2,2018,5732,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,2,2019,8599,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,3,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,3,2018,20064,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,3,2019,14331,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,4,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,4,2018,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,5,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,5,2018,25796,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,6,2017,37261,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,6,2018,31529,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,7,2017,42994,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,7,2018,20064,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,8,2017,40127,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,8,2018,134713,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,9,2017,14331,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,9,2018,0,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,10,2017,17197,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,10,2018,2866,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,11,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,11,2018,11465,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,12,2017,5732,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE NIN,Mali supermarket,12,2018,0,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE LOVRAN,Mali supermarket,1,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE LOVRAN,Mali supermarket,1,2018,0,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE LOVRAN,Mali supermarket,1,2019,42994,1
Artikl_SM 225G,6207691,PLODINE DD,PLODINE LOVRAN,Mali supermarket,2,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE LOVRAN,Mali supermarket,2,2018,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE LOVRAN,Mali supermarket,2,2019,2293,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE LOVRAN,Mali supermarket,3,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE LOVRAN,Mali supermarket,3,2018,51592,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE LOVRAN,Mali supermarket,3,2019,17197,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE LOVRAN,Mali supermarket,4,2017,0,0
Artikl_SM 225G,6207691,PLODINE DD,PLODINE LOVRAN,Mali supermarket,4,2018,14331,0
